location	product_ean	code	store_name
Asia/Tokyo	7727536164244	JP	Kamakura
Europe/Moscow	8927218063455	RU	Malakhovka
Europe/Brussels	7694295110365	BE	Lille
America/Chicago	0859210355291	US	Columbia Heights
Europe/Paris	3794620940682	FR	Colomiers
Australia/Sydney	6390794973654	AU	Baulkham Hills
America/Chicago	9480355484839	US	Schererville
Africa/Tunis	6298392568633	TN	Msaken
Asia/Yangon	2912410360965	MM	Dawei
Europe/London	1859534886029	GB	Walton-on-the-Naze
America/New_York	5769682471182	US	Woodlawn
Asia/Tokyo	0869131384331	JP	Ueno-ebisumachi
America/New_York	7706556492995	US	Rosedale
Asia/Shanghai	2413746357907	CN	Hushitai
Asia/Shanghai	4357349724453	CN	Longgang
Asia/Shanghai	4210767646540	CN	Zhoucun
Asia/Taipei	4561749447830	TW	Magong
Asia/Colombo	1583196357800	LK	Hendala
America/Los_Angeles	5845702931727	US	Aloha
America/Sao_Paulo	8352208469861	BR	Soledade
America/Chicago	9299718704831	US	Crystal Lake
Asia/Karachi	6720753624493	PK	Tharu Shah
Europe/Brussels	1247644622147	BE	Mouscron
Europe/Madrid	9394107412400	ES	San Fernando de Henares
America/Los_Angeles	4946278449584	US	Aloha
Asia/Tokyo	8985865357013	JP	Ueno-ebisumachi
Europe/Berlin	7274683009107	DE	Wittenau
Europe/Paris	3523914206162	FR	Rueil-Malmaison
America/Bahia	1897250486451	BR	Tucano
America/Los_Angeles	6483541227374	US	Palm Desert
Asia/Kuala_Lumpur	3624672446231	MY	Teluk Intan
Europe/London	1601634070927	GB	Surbiton
Europe/Kiev	2291644578675	UA	Nova Kakhovka
Europe/Brussels	3765308024383	BE	Temse
Indian/Antananarivo	6426240553566	MG	Sakaraha
Europe/Volgograd	2341659964021	RU	Mikhaylovka
Europe/Warsaw	7650289444007	PL	Reda
America/Sao_Paulo	3567589296325	BR	Buri
Africa/Niamey	6812058145305	NE	Mirriah
Europe/Rome	0034569026065	IT	Roseto degli Abruzzi
Europe/London	1845645394690	GB	Aberdeen
Europe/Minsk	1898956308030	BY	Vitebsk
Africa/Lagos	9825965465661	NG	Efon-Alaaye
America/Los_Angeles	8744036730518	US	Riverbank
Asia/Yerevan	6055297315225	AM	Hrazdan
Europe/Berlin	9814551955556	DE	Hechingen
Asia/Kolkata	5026759972349	IN	Aklera
Europe/Paris	8897752794927	FR	Bobigny
Africa/Accra	5919451580229	GH	Tarkwa
Europe/Moscow	5672251927839	RU	Arzamas
Asia/Jakarta	2220467347786	ID	Kudus
Asia/Kolkata	7396712301799	IN	Chharra
Africa/Algiers	9781316320051	DZ	Boumerdas
America/New_York	4316453293569	US	West Chester
Europe/Berlin	7033571441326	DE	Walsrode
Europe/Berlin	7405992823140	DE	Walsrode
Europe/Madrid	1621320861905	ES	Las Gabias
Africa/Nairobi	0893986106466	KE	Lodwar
Europe/Berlin	8331984519984	DE	Oberhausen
America/Los_Angeles	4461375454113	US	Indio
Asia/Shanghai	6140978624977	CN	Changshu City
Asia/Baku	7619538789078	AZ	Astara
Europe/Paris	2345546675724	FR	Valence
Asia/Tokyo	7067278874507	JP	Toba
America/Caracas	8079745700775	VE	La Victoria
Africa/Libreville	3633558710984	GA	Franceville
Europe/Berlin	3289663508987	DE	Bensheim
Europe/Skopje	7951370621353	MK	Saraj
Asia/Manila	4333234190121	PH	Cebu City
Asia/Yekaterinburg	7730815624445	RU	Ozersk
America/Chicago	6108542685519	US	Palestine
Asia/Yekaterinburg	5960017422804	RU	Saraktash
Asia/Kolkata	4843709354861	IN	Kheda
Asia/Jerusalem	3963406535781	IL	Ganei Tikva
Europe/Amsterdam	1333469832066	NL	Hoogezand
Africa/Lagos	5580908558278	NG	Lagos
Asia/Yekaterinburg	7351008411217	RU	Beryozovsky
Europe/Copenhagen	8848334317898	DK	Frederiksberg
America/Chicago	0034797052683	US	Estelle
Asia/Tokyo	7405451401780	JP	Namerikawa
Africa/Abidjan	8123893733458	CI	Bonoua
Europe/Rome	9287464768924	IT	Agrigento
Europe/Berlin	4374690461103	DE	Pfullingen
America/Merida	1800799452283	MX	Progreso
Europe/Istanbul	8080863470709	TR	Silvan
America/Indiana/Indianapolis	9528517985029	US	Greenfield
Africa/Dar_es_Salaam	9780597099663	TZ	Kidodi
Asia/Manila	1077904891606	PH	Santa Catalina
America/New_York	4163882741648	US	Greenpoint
America/Chicago	8293328336612	US	Murray
America/Havana	5540082366953	CU	Jaruco
Europe/Madrid	3615456210544	ES	Las Gabias
Asia/Tokyo	9796323117945	JP	Minokamo
Asia/Kolkata	9098626698337	IN	Sathyamangalam
Europe/Berlin	1273105540132	DE	Pfullingen
Africa/Luanda	8623845271378	AO	Luena
Africa/Blantyre	1420563220681	MW	Salima
Asia/Tokyo	7584825541939	JP	Yamada
Africa/Douala	8563841989443	CM	Mbalmayo
Asia/Shanghai	6359028081589	CN	Beidao
Asia/Kolkata	0196967185819	IN	Kenda
America/Mexico_City	6137274564373	MX	Contla
Europe/Minsk	6057403710528	BY	Vitebsk
America/Lima	7226871452363	PE	Minas de Marcona
Asia/Jakarta	5767511076775	ID	Pekanbaru
Europe/Berlin	4531617044591	DE	Wesseling
Europe/Sofia	8418701475782	BG	Montana
Asia/Kolkata	9610733026478	IN	Deoli
America/Sao_Paulo	6926292039532	BR	Caldas Novas
Asia/Kolkata	6250693185346	IN	Srinagar
Europe/Warsaw	9103782281573	PL	Strzelce Opolskie
America/Indiana/Indianapolis	4160080154201	US	Granger
Europe/London	8662181128922	GB	Bushey
Africa/Lagos	4232683365589	NG	Argungu
America/Los_Angeles	0743290216736	US	Palm Desert
Europe/London	8644917338744	GB	Aberdeen
Asia/Phnom_Penh	4412174257153	KH	Paoy Paet
Asia/Jakarta	5070856931235	ID	Simpang
America/New_York	7259541515297	US	Malden
Europe/Paris	2587110268813	FR	Colomiers
Europe/Istanbul	9237711016346	TR	Serinhisar
Africa/Algiers	0014078011288	DZ	Beni Douala
Asia/Manila	6343037169055	PH	Talisay
America/Los_Angeles	1888304001300	US	Santa Maria
Asia/Tehran	7481873673189	IR	Nowshahr
Europe/Stockholm	6466480527941	SE	Boo
Asia/Phnom_Penh	3024404707263	KH	Paoy Paet
Asia/Kolkata	7952146494447	IN	Barbil
America/Chicago	3909887536169	US	Jackson
America/El_Salvador	4547661634503	SV	Ilopango
America/Detroit	0599103302949	US	Port Huron
Asia/Jakarta	7101880686919	ID	Labuhan Deli
Europe/Istanbul	8868266215505	TR	Gaziantep
America/Halifax	4429760221245	CA	Charlottetown
America/Chicago	4528165566828	US	Kaukauna
Europe/Istanbul	1011988049058	TR	Serinhisar
Europe/Amsterdam	2804055630087	NL	Oldenzaal
Asia/Seoul	0765700131583	KR	Sinhyeon
Asia/Tashkent	6250942928472	UZ	Parkent
Europe/Kiev	5077995943822	UA	Kherson
America/Chicago	3496920669699	US	Fairview Heights
Africa/Tunis	9456609892002	TN	Beni Khiar
Europe/Madrid	4476592238002	ES	Jumilla
Africa/Algiers	5506564606009	DZ	Ksar Chellala
Asia/Manila	9564863192469	PH	Maasin
America/Denver	4348946367143	US	Aurora
America/New_York	9852307652571	US	New Canaan
America/New_York	4720595479031	US	Fayetteville
Asia/Kolkata	8306003932402	IN	Kashipur
Pacific/Auckland	2106560537302	NZ	Timaru
Asia/Shanghai	5219483586665	CN	Zhuangyuan
Asia/Bangkok	7815682353138	TH	Damnoen Saduak
America/Chicago	2406018521250	US	Lino Lakes
America/Vancouver	4581848925695	CA	Vernon
Asia/Tokyo	3370639846421	JP	Sasayama
Europe/London	4280795142970	GB	Lower Earley
Asia/Yekaterinburg	8528818623010	RU	Ishim
Asia/Krasnoyarsk	8403173817222	RU	Lesosibirsk
Europe/London	3874384576539	GB	Great Wyrley
Asia/Kolkata	7482424013775	IN	Sambalpur
Asia/Dushanbe	5752584880688	TJ	Vahdat
Asia/Kolkata	7490300542615	IN	Periyakulam
Europe/Paris	5952234908926	FR	Bobigny
Asia/Yekaterinburg	5223871587684	RU	Beryozovsky
Europe/Moscow	9349373917159	RU	Severodvinsk
Africa/Tripoli	6801433981096	LY	Ghat
America/Chicago	5235471975129	US	Greenville
Europe/Belgrade	2786189574980	RS	Sremska Mitrovica
Australia/Perth	7251644364833	AU	Willetton
Europe/Moscow	8191202756191	RU	Novopavlovsk
Asia/Jakarta	1819323571208	ID	Labuhan Deli
Africa/Algiers	6891973459766	DZ	Cheraga
Europe/Warsaw	9355754914181	PL	Ustka
America/Halifax	9312085902164	CA	Charlottetown
Asia/Yekaterinburg	7830401000797	RU	Tavda
America/New_York	6990654212581	US	Taunton
Africa/Tripoli	3206087068149	LY	Ghat
Africa/Casablanca	6049426592861	MA	Jerada
Africa/Lagos	3662694563147	NG	Efon-Alaaye
Europe/Sarajevo	2962875872961	BA	Bijeljina
Asia/Karachi	1955827633483	PK	Khairpur Mir’s
Europe/Moscow	7534695782123	RU	Naro-Fominsk
Asia/Kolkata	9159702068083	IN	Aklera
Asia/Almaty	6157108563181	KZ	Zaysan
America/Los_Angeles	0944921244399	US	South Whittier
Europe/Berlin	6252904894603	DE	Kirchlengern
Europe/Berlin	2745505387215	DE	Zeitz
Europe/Moscow	6375414774323	RU	Gudermes
Asia/Bangkok	2491103824231	TH	Bua Yai
Asia/Vladivostok	1335576095211	RU	Lesozavodsk
Asia/Tbilisi	8441574115899	GE	Kobuleti
Africa/Lagos	7079195221579	NG	Biu
America/Chicago	6267683221748	US	Huntley
America/Chicago	2302854160823	US	Estelle
Africa/Addis_Ababa	9230581158628	ET	Debre Tabor
Asia/Shanghai	3717416088009	CN	Heyuan
Africa/Johannesburg	7765111868996	ZA	Standerton
Asia/Novokuznetsk	6070563276598	RU	Yashkino
Europe/Paris	7222163141199	FR	Marseille 11
Africa/Libreville	6506651210910	GA	Franceville
America/Phoenix	0395204277533	US	Gilbert
America/Chicago	3836531542613	US	Grand Forks
America/Los_Angeles	7193959835854	US	Laguna Niguel
America/New_York	8043579402020	US	Keene
Europe/Moscow	8968006952360	RU	Kireyevsk
Africa/Nairobi	8789325502254	KE	Lodwar
Asia/Shanghai	7552799173661	CN	Pucheng
America/Chicago	3426880623509	US	Abilene
Asia/Bangkok	6589330434555	TH	Yasothon
Asia/Bangkok	6248618616815	TH	Roi Et
Europe/Madrid	0265371247052	ES	Cardedeu
Europe/Moscow	6784781650190	RU	Malakhovka
Africa/Casablanca	2084382775891	MA	Temara
America/Managua	5696698403312	NI	Somoto
America/Sao_Paulo	7670252211917	BR	Itaperuna
America/Boise	8128457901328	US	Nampa
America/Chicago	8816905678709	US	Searcy
Europe/London	0019665506765	GB	Strood
Europe/Istanbul	9250374637604	TR	Sungurlu
Asia/Kolkata	9497153493208	IN	Kundla
Europe/London	2619571389957	GB	Arbroath
America/Bogota	4018565058097	CO	Madrid
Europe/Moscow	2058336286962	RU	Dyat’kovo
Asia/Tokyo	3068111155627	JP	Motomachi
America/Sao_Paulo	0488513520886	BR	Soledade
Europe/Moscow	6725675293383	RU	Kovylkino
Africa/Lagos	6093957967476	NG	Gaya
Indian/Reunion	5745398753583	RE	Saint-Denis
Asia/Makassar	9922944706057	ID	Balikpapan
Europe/Istanbul	1288165560174	TR	Mardin
Europe/Moscow	3907262187425	RU	Zhukovka
Asia/Shanghai	9972120037413	CN	Xiangtan
Europe/Rome	3523303645657	IT	Gorgonzola
Asia/Manila	9913981657839	PH	La Trinidad
Europe/Sarajevo	2579711562346	BA	Bijeljina
Asia/Bangkok	8179085294955	TH	Nakhon Pathom
Europe/Bratislava	2406586597909	SK	Skalica
America/New_York	0652242515066	US	Jersey City
America/Chicago	4402641363760	US	Odessa
Europe/London	8253891484776	GB	Cowes
Africa/Dar_es_Salaam	1671059356937	TZ	Nyangao
Asia/Manila	5874835722438	PH	Santa Catalina
Africa/Dar_es_Salaam	1661338778048	TZ	Same
America/Matamoros	8845827259451	MX	Heroica Matamoros
Indian/Antananarivo	9987573672050	MG	Sakaraha
Africa/Dar_es_Salaam	4951529948792	TZ	Nyangao
America/New_York	4824523454081	US	Sterling
America/Belem	9157945943648	BR	Soure
Asia/Jakarta	1234729834380	ID	Wangon
Europe/Vienna	3658008989802	AT	Floridsdorf
America/Argentina/Buenos_Aires	8484190010995	AR	Chacabuco
America/Chicago	1078332729745	US	Hutchinson
America/Chicago	7697218020338	US	Fairview Heights
America/Chicago	1273848883121	US	Westchester
America/New_York	5121766138921	US	Fayetteville
America/Tegucigalpa	9366516679514	HN	Olanchito
Europe/Rome	9467812558302	IT	Volla
Europe/London	8770491349217	GB	Viewpark
Europe/Berlin	1395036548824	DE	Wittenau
Europe/Rome	8687916176184	IT	Catania
America/Toronto	8230172462708	CA	Norfolk County
America/Mexico_City	0037525763936	MX	Salvatierra
America/New_York	2643912472435	US	Morningside Heights
Africa/Accra	4708527170140	GH	Mampong
Asia/Dhaka	2423306390411	BD	Manikchari
Asia/Seoul	6333468458262	KR	Hongseong
America/Costa_Rica	5945050055035	CR	San Rafael
Asia/Shanghai	3100665756162	CN	Heyuan
Africa/Freetown	3123026441859	SL	Freetown
Europe/Berlin	3363474520755	DE	Bensheim
Europe/Vienna	7477814652986	AT	Sankt Peter
America/Jamaica	0971280498873	JM	New Kingston
Asia/Kolkata	4648223173468	IN	Supaul
America/Costa_Rica	8608378490816	CR	San Rafael
Asia/Samarkand	1524148690965	UZ	Jizzax
America/Fortaleza	7590530364244	BR	Guaraciaba do Norte
Africa/Addis_Ababa	4035044413321	ET	Debre Tabor
Asia/Shanghai	1574077438589	CN	Nanpiao
Europe/Sofia	6191174602566	BG	Montana
Africa/Windhoek	5110851541845	NA	Okahandja
Europe/Malta	0940492678267	MT	Valletta
Asia/Urumqi	0651594094885	CN	Hoxtolgay
America/New_York	7867801247651	US	Middle River
Africa/Porto-Novo	9973223676400	BJ	Tchaourou
Europe/Amsterdam	5740708465927	NL	Schiebroek
Asia/Manila	9051265888224	PH	Manaoag
Asia/Kolkata	6060560101702	IN	Lal Bahadur Nagar
Europe/Madrid	6533034426774	ES	San Juan de Aznalfarache
Asia/Kolkata	8403610830364	IN	Rajaori
Africa/Khartoum	8122432337621	SD	Ar Ruseris
Europe/Paris	8936970908034	FR	Cavaillon
America/New_York	6125627520695	US	Brunswick
Asia/Manila	3424135439431	PH	Naga
Asia/Manila	7700261485907	PH	Sorsogon
Europe/Berlin	0103429567410	DE	Bad Honnef
America/Argentina/Buenos_Aires	7825665185168	AR	Pontevedra
Asia/Almaty	5385076167129	KZ	Zaysan
America/Sao_Paulo	3839689818647	BR	Valinhos
Asia/Manila	6565790569525	PH	La Trinidad
Asia/Kolkata	8162054972688	IN	Aklera
Europe/Berlin	2872329805608	DE	Dahlem
America/Sao_Paulo	5631456413141	BR	Sarandi
America/Detroit	3469247808973	US	Waverly
Europe/Minsk	3390566428927	BY	Vitebsk
Asia/Qyzylorda	4233605933763	KZ	Kyzylorda
Asia/Karachi	5945617411687	PK	Fazilpur
Europe/London	4094010404855	GB	Lymington
Asia/Karachi	2650900612865	PK	Jhol
America/New_York	4978226244361	US	Gainesville
Europe/Brussels	1213839739488	BE	Wevelgem
Europe/Istanbul	5912316132298	TR	Bergama
Asia/Kolkata	8533567728589	IN	Alwaye
Europe/Andorra	0283320638607	AD	les Escaldes
America/Chicago	3623550263991	US	Kaukauna
Asia/Kolkata	1260716985025	IN	Rajaori
Indian/Reunion	3936361867464	RE	Saint-Denis
Europe/London	4570877225029	GB	Cowes
Europe/London	4082027678840	GB	Brierley Hill
Asia/Bishkek	7231864103085	KG	Jalal-Abad
America/Denver	1623987664745	US	Aurora
America/Chicago	5367911515135	US	Lower West Side
Asia/Yekaterinburg	5161142160900	RU	Ishim
Asia/Tokyo	4957989066588	JP	Nonoichi
America/Sao_Paulo	9746809277038	BR	Itabirito
America/Bogota	5474005956726	CO	Andes
Australia/Brisbane	7853136399745	AU	Carindale
Asia/Tokyo	7512686472857	JP	Ina
America/Maceio	8762167036088	BR	Barra dos Coqueiros
Europe/Belgrade	8172615000927	RS	Sremska Mitrovica
Africa/Abidjan	1893755820530	CI	Lakota
Europe/Belgrade	7415697901494	RS	Negotin
Asia/Kuala_Lumpur	3510718834523	MY	Kulai
Asia/Karachi	2327787165523	PK	Mianwali
Europe/Madrid	7680095459032	ES	Ferrol
Africa/Accra	2028707693538	GH	Tarkwa
Asia/Karachi	4573440957631	PK	Kanganpur
America/Cuiaba	1531258467189	BR	Nova Xavantina
America/Los_Angeles	7134454197368	US	San Gabriel
Asia/Yangon	4968807327330	MM	Myawadi
America/Los_Angeles	9915894804188	US	Laguna Niguel
America/New_York	2518492520688	US	Middletown
Europe/Rome	0780888126305	IT	Sassari
Europe/Moscow	6568774185643	RU	Alatyr’
Africa/Tripoli	8231828376677	LY	Ajdabiya
Africa/Lubumbashi	5939080201029	CD	Beni
America/Santo_Domingo	7692908549847	DO	Santa Cruz de Barahona
Asia/Jakarta	1509843883126	ID	Simpang
Europe/Sarajevo	7610437404284	BA	Bijeljina
Atlantic/Azores	1378262857816	PT	Ponta Delgada
Asia/Karachi	1009848470593	PK	Sangla Hill
Europe/London	5852414208184	GB	Penzance
Europe/Sofia	7092528145663	BG	Aytos
Africa/Banjul	8873986348037	GM	Farafenni
Asia/Kolkata	0128694472214	IN	Rangia
Europe/London	6709444298434	GB	Bushey
Asia/Kolkata	2292905500251	IN	Meerut
America/New_York	4016452343950	US	Yonkers
Asia/Kolkata	4341058131107	IN	Saharsa
America/New_York	9404637644537	US	Lakewood
Asia/Manila	8573982123378	PH	Jagna
Africa/Algiers	3679686240405	DZ	Beni Douala
Asia/Yekaterinburg	8738825998609	RU	Oktyabr’skiy
America/New_York	3931296658903	US	Brunswick
America/Los_Angeles	1475088782862	US	Watsonville
Europe/Moscow	5928686685630	RU	Zhukovka
Europe/Belgrade	1091657370416	RS	Sremska Mitrovica
America/Mexico_City	0369449318481	MX	Zacoalco de Torres
Asia/Tokyo	6138084302896	JP	Ueno-ebisumachi
America/Chicago	3505175734547	US	New City
Europe/Amsterdam	0079074064577	NL	Barneveld
Europe/Podgorica	5412114049335	ME	Budva
Africa/Kampala	5295219452800	UG	Arua
Asia/Tokyo	5549349933594	JP	Ueno-ebisumachi
Asia/Colombo	5790725912737	LK	Hendala
Africa/Windhoek	8187625128219	NA	Okahandja
Europe/Stockholm	8147239880927	SE	Hudiksvall
Africa/Niamey	8426827996043	NE	Mirriah
America/Chicago	2461929968815	US	Fresno
Europe/Moscow	7617967094664	RU	Danilov
Europe/Kiev	5003394777539	UA	Zvenihorodka
Africa/Ndjamena	9473696090470	TD	Mongo
America/Chicago	3220282557345	US	Fresno
America/Santiago	2416993720722	CL	La Ligua
America/Martinique	2400325420749	MQ	Le Robert
America/Chicago	1118103372708	US	Kaukauna
Asia/Kolkata	4551088939516	IN	Kalavoor
Africa/Tripoli	6401004882991	LY	Ghat
America/Chicago	5877418648583	US	Hutchinson
Europe/Paris	5336334737103	FR	Fontenay-aux-Roses
Australia/Melbourne	1330990316287	AU	Carnegie
Asia/Samarkand	9695661956578	UZ	Jizzax
America/Edmonton	4431384636602	CA	Sherwood Park
Europe/Paris	9228840271980	FR	Montpellier
Asia/Kolkata	0119706761648	IN	Kalavoor
America/New_York	0013132219004	US	Massapequa
Europe/Zaporozhye	0231757263817	UA	Polohy
Asia/Shanghai	5970166816973	CN	Guli
Asia/Jakarta	5823070168167	ID	Wangon
Europe/London	5019772498811	GB	Lancing
Europe/London	5291211406247	GB	Rutherglen
America/Mexico_City	0993588177519	MX	Guanajuato
America/Los_Angeles	5907578712159	US	Opportunity
America/Havana	0333833560633	CU	Varadero
America/Chicago	7614539745580	US	Rolla
Europe/Helsinki	3016578585686	FI	Tornio
Europe/Moscow	9941807613660	RU	Petrozavodsk
Africa/Dar_es_Salaam	5359619495338	TZ	Iringa
Asia/Kolkata	9578868639836	IN	Calangute
Asia/Tokyo	6067425569226	JP	Yao
Asia/Karachi	6028825320947	PK	Tharu Shah
Asia/Kolkata	9066517255433	IN	Jais
America/Bogota	8552607735028	CO	Honda
America/Sao_Paulo	9464385534894	BR	Itaperuna
Europe/Skopje	1314305880410	MK	Bogovinje
Europe/Berlin	8115533640325	DE	Albstadt
America/Bogota	7455730573400	CO	Madrid
Europe/London	3885968766116	GB	Lymington
America/Chicago	9554830156563	US	Columbia Heights
Asia/Kolkata	0367780607967	IN	Sojat
America/Detroit	7949028818255	US	Waverly
Europe/Berlin	0644953989700	DE	Trossingen
Asia/Karachi	0025213612871	PK	Naushahra Virkan
America/Santiago	3778495969856	CL	San Bernardo
America/Bogota	7227278498749	CO	Socorro
Asia/Dushanbe	1112981303939	TJ	Vahdat
Australia/Sydney	9026857850828	AU	Strathfield
Asia/Hong_Kong	7629431037909	HK	Tsuen Wan
Asia/Manila	0287589238783	PH	Antipolo
Europe/London	6414701355675	GB	Devizes
America/Los_Angeles	8098875209361	US	Santa Maria
America/Chicago	4258197948605	US	Rolla
Europe/Minsk	1085996050078	BY	Dobrush
Europe/Stockholm	0165858623112	SE	Hudiksvall
America/Los_Angeles	6711101099735	US	Porterville
Asia/Kolkata	2150759405903	IN	Elamanchili
Europe/Paris	2388302557599	FR	Mitry-Mory
Europe/London	9476714628075	GB	Rutherglen
Europe/Saratov	3967811794443	RU	Privolzhskiy
Asia/Vladivostok	7611920770404	RU	Lesozavodsk
Africa/Libreville	5712792429307	GA	Franceville
America/Menominee	5193144263525	US	Iron River
America/New_York	1202135473585	US	Jersey City
America/Chicago	0755769727278	US	Murray
Australia/Sydney	3824954946088	AU	Eastwood
America/Denver	3475930856435	US	Ken Caryl
America/Toronto	0139974525155	CA	Sainte-Catherine
Asia/Aqtobe	6810933334608	KZ	Shalqar
Africa/Lagos	4779619218354	NG	Ilesa
America/Chicago	5477708394000	US	Fairview Heights
Asia/Karachi	1925955188230	PK	Khairpur Mir’s
Asia/Tehran	3785239964565	IR	Isfahan
Asia/Bangkok	6696671933705	TH	Damnoen Saduak
Europe/Berlin	2161996662547	DE	Marburg an der Lahn
Asia/Jakarta	2262736696287	ID	Kediri
Europe/Madrid	9518606373653	ES	Novelda
America/Sao_Paulo	5490855429579	BR	Curitiba
America/Sao_Paulo	0037277611349	BR	Curitiba
Asia/Kolkata	7529276440905	IN	Pilkhua
Europe/Volgograd	0864638607112	RU	Mikhaylovka
America/Glace_Bay	7736139332165	CA	Sydney
America/New_York	9693979989660	US	East Haven
Europe/Vienna	1212097396488	AT	Floridsdorf
Europe/London	0464411684370	GB	Lancing
Europe/London	0655861206155	GB	Mexborough
Asia/Yangon	2586619439526	MM	Myawadi
America/Chicago	8992621008850	US	Brenham
America/Bogota	9542598597032	CO	Madrid
Asia/Karachi	1570261582007	PK	Qadirpur Ran
America/Chicago	7348732313160	US	Brentwood Estates
America/Bahia	0919934103377	BR	Tucano
America/Los_Angeles	3414921682592	US	Mira Mesa
Africa/Ndjamena	2348961036880	TD	Mongo
Europe/Amsterdam	5480635088119	NL	Tongelre
Africa/Douala	2074201763321	CM	Tonga
America/Indiana/Indianapolis	4097660191335	US	Granger
Europe/Rome	6691783575232	IT	San Giuliano Milanese
America/Sao_Paulo	6389203689880	BR	Loanda
America/Santiago	0321884285636	CL	La Ligua
Asia/Shanghai	4980883940654	CN	Meizhou
America/Vancouver	9701308643005	CA	Vernon
America/Los_Angeles	8315655303522	US	Bryn Mawr-Skyway
Europe/Rome	1832961967295	IT	Malnate
America/Chicago	4005128557623	US	Ada
America/Los_Angeles	3555132094511	US	Bryn Mawr-Skyway
Europe/London	0115724505158	GB	Poulton-le-Fylde
America/Mexico_City	3756081696522	MX	Jocotepec
Asia/Damascus	2828928639946	SY	Binnish
America/Bogota	2989207014219	CO	Socorro
America/Chicago	2299088939342	US	Greenville
America/Mexico_City	1856948418402	MX	Contla
America/Havana	8947911767924	CU	Varadero
America/New_York	7112375009564	US	Yonkers
America/Mexico_City	5484314332999	MX	San Lorenzo Acopilco
Africa/Dar_es_Salaam	2215137423075	TZ	Mvomero
Asia/Yekaterinburg	5658556269010	RU	Ozersk
America/Caracas	3188898306682	VE	La Victoria
